label,label_id,precision,recall,f1_score,support,model_key,model_id,model_family,condition,seed
تحرير التفاصيل الشخصية,28,0.8076923076923077,0.9333333333333332,0.865979381443299,45.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
تحصيل رسوم التحويل,29,0.6595744680851063,0.775,0.7126436781609196,40.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
تحقق من تعبئة الرصيد,30,0.9285714285714286,0.8863636363636364,0.9069767441860463,44.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
تحقق من هويتي,31,0.775,0.775,0.775,40.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
تعبئة الرصيد نقدًا أو بشيك,32,0.7567567567567568,0.4516129032258064,0.5656565656565656,62.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
تعبئة تلقائية,33,0.7971014492753623,0.9016393442622952,0.8461538461538461,61.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
تغيير رمز التعريف الشخصي,34,0.9302325581395348,0.8,0.8602150537634409,50.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
تفعيل بطاقتي,35,0.896551724137931,0.5909090909090909,0.7123287671232876,44.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
تقدير تسليم البطاقة,36,0.6101694915254238,0.8571428571428571,0.7128712871287128,42.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
تلقي الأموال,37,0.7796610169491526,0.8679245283018868,0.8214285714285714,53.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
تلقي مبلغ خاطئ من النقد,38,0.8653846153846154,0.8653846153846154,0.8653846153846154,52.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
تم التحصيل مرتين,39,0.8064516129032258,0.9433962264150944,0.8695652173913043,53.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
تم تحصيل رسوم الدفع بالبطاقة,40,0.7580645161290323,0.7580645161290323,0.7580645161290323,62.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
تم رفض الدفع بالبطاقة,41,0.6896551724137931,0.5,0.5797101449275363,40.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
توقيت التحويل,42,0.5833333333333334,0.875,0.7,40.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
حد السن,43,0.9130434782608696,0.9333333333333332,0.9230769230769232,45.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
حدود البطاقة التي يمكن التخلص منها,44,0.7547169811320755,0.8333333333333334,0.7920792079207921,48.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
حدود التعبئة,45,0.88,0.8301886792452831,0.8543689320388349,53.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
دعم أجهزة الصراف الآلي,46,0.8780487804878049,0.8780487804878049,0.8780487804878049,41.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
دعم البلد,47,0.9047619047619048,0.95,0.926829268292683,40.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
دعم العملات الورقية,48,0.6730769230769231,0.7777777777777778,0.7216494845360825,45.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
ربط البطاقة,49,0.7966101694915254,0.8703703703703703,0.831858407079646,54.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
رسوم إضافية على كشف الحساب,50,0.8181818181818182,0.675,0.7397260273972602,40.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
رسوم السحب النقدي,51,0.68,0.7906976744186046,0.7311827956989247,43.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
رسوم الصرف,52,0.9166666666666666,0.5,0.6470588235294118,44.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
رفض التحويل,53,0.9545454545454546,0.4666666666666667,0.6268656716417911,45.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
رفض السحب النقدي,54,0.8333333333333334,0.7446808510638298,0.7865168539325843,47.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
رمز التعريف الشخصي محظور,55,0.8125,0.65,0.7222222222222222,40.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
سعر الصرف,56,0.8181818181818182,0.9,0.8571428571428571,40.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
سعر الصرف الخاطئ للدفع بالبطاقة,57,0.7666666666666667,0.8214285714285714,0.7931034482758621,56.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
سعر صرف خاطئ للسحب النقدي,58,0.8064516129032258,0.5952380952380952,0.684931506849315,42.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
طلب استرداد,59,0.8787878787878788,0.725,0.7945205479452054,40.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
طلب بطاقة فعلية,60,0.4591836734693877,0.8035714285714286,0.5844155844155844,56.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
عادت تعبئة الرصيد,61,0.5185185185185185,0.6666666666666666,0.5833333333333334,42.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
عدم التلامس لا يعمل,62,0.9473684210526316,0.7659574468085106,0.8470588235294118,47.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
غير قادر على التحقق من الهوية,63,0.8235294117647058,0.6829268292682927,0.7466666666666667,41.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
فشل التحويل,64,0.8148148148148148,0.3859649122807017,0.5238095238095238,57.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
فشل التعبئة,65,0.7777777777777778,0.5833333333333334,0.6666666666666666,48.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
في انتظار التعبئة,66,0.5257731958762887,0.7846153846153846,0.6296296296296297,65.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
في انتظار السحب النقدي,67,0.8983050847457628,0.7571428571428571,0.8217054263565892,70.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
فيزا أو ماستر كارد,68,0.8780487804878049,0.8780487804878049,0.8780487804878049,41.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
قبول البطاقة,69,0.66,0.825,0.7333333333333333,40.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
لم يتم تحديث الرصيد بعد التحويل المصرفي,70,0.4931506849315068,0.75,0.5950413223140496,48.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
لم يتم تحديث الرصيد بعد الشيك أو الإيداع النقدي,71,0.7222222222222222,0.65,0.6842105263157895,40.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
لم يستلم المستلم التحويل,72,0.6206896551724138,0.782608695652174,0.6923076923076923,46.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
لماذا التحقق من الهوية,73,0.5471698113207547,0.7073170731707317,0.6170212765957447,41.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
نسيان رمز المرور,74,0.8717948717948718,0.85,0.8607594936708861,40.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
نقل إلى الحساب,75,0.7538461538461538,0.8305084745762712,0.7903225806451613,59.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
وصول البطاقة,76,0.6170212765957447,0.7073170731707317,0.6590909090909091,41.0,AraBERT_E0_seed_42,AraBERT_E0_seed_42,AraBERTv2-base,E0,42
آبل باي أو جوجل باي,0,0.9047619047619048,0.9047619047619048,0.9047619047619048,42.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
إرجاع الدفع بالبطاقة؟,1,0.5483870967741935,0.7391304347826086,0.6296296296296297,46.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
إعادة الشحن عن طريق رسوم التحويل المصرفي,2,0.7450980392156863,0.7169811320754716,0.7307692307692307,53.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
إلغاء التحويل,3,0.8372093023255814,0.9,0.8674698795180723,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
ابتلاع البطاقة,4,0.7073170731707317,0.725,0.7160493827160493,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
استرداد الأموال غير مرئي,5,0.6756756756756757,0.625,0.6493506493506493,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
البطاقات والعملات المدعومة,6,0.7555555555555555,0.7906976744186046,0.7727272727272727,43.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
البطاقة الافتراضية لا تعمل,7,0.84,0.4772727272727273,0.6086956521739131,44.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
البطاقة المفقودة أو المسروقة,8,0.8333333333333334,0.4716981132075472,0.6024096385542169,53.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
البطاقة لا تعمل,9,0.4861111111111111,0.875,0.625,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
التحقق من مصدر الأموال,10,0.9166666666666666,0.9166666666666666,0.9166666666666666,48.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
التعبئة عن طريق البطاقة,11,0.5,0.5833333333333334,0.5384615384615384,48.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
التعبئة عن طريق شحن البطاقة,12,0.825,0.7857142857142857,0.8048780487804879,42.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
الحصول على بطاقة احتياطية,13,0.625,0.75,0.6818181818181818,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
الحصول على بطاقة افتراضية,14,0.5625,0.782608695652174,0.6545454545454545,46.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
الحصول على بطاقة افتراضية يمكن التخلص منها,15,0.8,0.3703703703703703,0.5063291139240507,54.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
الحصول على بطاقة فعلية,16,0.8095238095238095,0.85,0.8292682926829268,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
الدفع المباشر للدين غير معروف,17,0.75,0.6470588235294118,0.6947368421052632,51.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
الدفع بالبطاقة المعلق,18,0.8108108108108109,0.5660377358490566,0.6666666666666666,53.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
الدفع بالبطاقة غير معترف به,19,0.5277777777777778,0.475,0.5,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
السحب النقدي غير معترف به,20,0.6666666666666666,0.7317073170731707,0.6976744186046512,41.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
الصرف عبر التطبيق,21,0.75,0.75,0.75,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
المستفيد غير مسموح به,22,0.660377358490566,0.6862745098039216,0.6730769230769231,51.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
الهاتف المفقود أو المسروق,23,0.7916666666666666,0.926829268292683,0.8539325842696629,41.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
انتظار التحويل,24,0.72,0.4285714285714285,0.5373134328358209,42.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
انهاء حساب,25,0.8676470588235294,0.8805970149253731,0.8740740740740741,67.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
بطاقة على وشك الانتهاء,26,0.8947368421052632,0.8095238095238095,0.85,42.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
بطاقة مخترقة,27,0.75,0.6,0.6666666666666666,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
تحرير التفاصيل الشخصية,28,0.8571428571428571,0.9333333333333332,0.8936170212765957,45.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
تحصيل رسوم التحويل,29,0.6222222222222222,0.7,0.6588235294117647,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
تحقق من تعبئة الرصيد,30,0.951219512195122,0.8863636363636364,0.9176470588235294,44.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
تحقق من هويتي,31,0.7317073170731707,0.75,0.7407407407407407,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
تعبئة الرصيد نقدًا أو بشيك,32,0.7317073170731707,0.4838709677419355,0.5825242718446602,62.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
تعبئة تلقائية,33,0.8620689655172413,0.819672131147541,0.8403361344537815,61.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
تغيير رمز التعريف الشخصي,34,0.9361702127659576,0.88,0.9072164948453608,50.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
تفعيل بطاقتي,35,0.967741935483871,0.6818181818181818,0.8,44.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
تقدير تسليم البطاقة,36,0.7111111111111111,0.7619047619047619,0.735632183908046,42.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
تلقي الأموال,37,0.7666666666666667,0.8679245283018868,0.8141592920353983,53.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
تلقي مبلغ خاطئ من النقد,38,0.5897435897435898,0.8846153846153846,0.7076923076923077,52.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
تم التحصيل مرتين,39,0.875,0.9245283018867924,0.8990825688073395,53.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
تم تحصيل رسوم الدفع بالبطاقة,40,0.6666666666666666,0.8387096774193549,0.7428571428571429,62.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
تم رفض الدفع بالبطاقة,41,0.7333333333333333,0.55,0.6285714285714286,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
توقيت التحويل,42,0.6078431372549019,0.775,0.6813186813186813,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
حد السن,43,0.9148936170212766,0.9555555555555556,0.9347826086956522,45.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
حدود البطاقة التي يمكن التخلص منها,44,0.7407407407407407,0.8333333333333334,0.7843137254901961,48.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
حدود التعبئة,45,0.84,0.7924528301886793,0.8155339805825242,53.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
دعم أجهزة الصراف الآلي,46,0.8260869565217391,0.926829268292683,0.8735632183908046,41.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
دعم البلد,47,0.9230769230769232,0.9,0.9113924050632912,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
دعم العملات الورقية,48,0.7560975609756098,0.6888888888888889,0.7209302325581395,45.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
ربط البطاقة,49,0.7966101694915254,0.8703703703703703,0.831858407079646,54.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
رسوم إضافية على كشف الحساب,50,0.7,0.7,0.7,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
رسوم السحب النقدي,51,0.725,0.6744186046511628,0.6987951807228916,43.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
رسوم الصرف,52,0.8620689655172413,0.5681818181818182,0.684931506849315,44.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
رفض التحويل,53,0.8,0.6222222222222222,0.7,45.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
رفض السحب النقدي,54,0.7551020408163265,0.7872340425531915,0.7708333333333334,47.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
رمز التعريف الشخصي محظور,55,0.8235294117647058,0.7,0.7567567567567568,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
سعر الصرف,56,0.8095238095238095,0.85,0.8292682926829268,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
سعر الصرف الخاطئ للدفع بالبطاقة,57,0.8148148148148148,0.7857142857142857,0.8,56.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
سعر صرف خاطئ للسحب النقدي,58,0.8484848484848485,0.6666666666666666,0.7466666666666667,42.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
طلب استرداد,59,0.7931034482758621,0.575,0.6666666666666666,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
طلب بطاقة فعلية,60,0.7101449275362319,0.875,0.784,56.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
عادت تعبئة الرصيد,61,0.7027027027027027,0.6190476190476191,0.6582278481012658,42.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
عدم التلامس لا يعمل,62,0.918918918918919,0.723404255319149,0.8095238095238095,47.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
غير قادر على التحقق من الهوية,63,0.7560975609756098,0.7560975609756098,0.7560975609756098,41.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
فشل التحويل,64,0.7317073170731707,0.5263157894736842,0.6122448979591837,57.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
فشل التعبئة,65,0.7777777777777778,0.5833333333333334,0.6666666666666666,48.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
في انتظار التعبئة,66,0.5955056179775281,0.8153846153846154,0.6883116883116883,65.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
في انتظار السحب النقدي,67,0.9272727272727272,0.7285714285714285,0.816,70.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
فيزا أو ماستر كارد,68,0.8571428571428571,0.8780487804878049,0.8674698795180723,41.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
قبول البطاقة,69,0.7209302325581395,0.775,0.7469879518072289,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
لم يتم تحديث الرصيد بعد التحويل المصرفي,70,0.4415584415584415,0.7083333333333334,0.544,48.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
لم يتم تحديث الرصيد بعد الشيك أو الإيداع النقدي,71,0.84375,0.675,0.75,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
لم يستلم المستلم التحويل,72,0.5833333333333334,0.7608695652173914,0.660377358490566,46.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
لماذا التحقق من الهوية,73,0.5652173913043478,0.6341463414634146,0.5977011494252874,41.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
نسيان رمز المرور,74,0.8292682926829268,0.85,0.8395061728395061,40.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
نقل إلى الحساب,75,0.7101449275362319,0.8305084745762712,0.765625,59.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
وصول البطاقة,76,0.6071428571428571,0.8292682926829268,0.7010309278350515,41.0,AraBERT_E0_seed_123,AraBERT_E0_seed_123,AraBERTv2-base,E0,123
